order_id,order_date,city,product,unit_price,quantity,total_revenue
IN-1375,2025-07-17,Delhi,Smartwatch,18454.0,4,73816.0
IN-1376,2025-03-09,Bengaluru,Smartphone,71703.75,3,215111.25
IN-1377,2025-03-27,Maharashtra,Earbuds,53646.0,3,160938.0
IN-1378,2025-10-16,Delhi,Smartwatch,14623.0,1,14623.0
IN-1379,2025-11-02,Hyderabad,Laptop,60376.0,2,120752.0
IN-1380,2025-03-11,Hyderabad,Smartwatch,22123.0,3,66369.0
IN-1381,2025-06-03,Maharashtra,Smartwatch,2933.0,3,8799.0
IN-1382,2025-10-30,Maharashtra,Earbuds,37148.0,3,111444.0
IN-1383,2025-08-22,Chennai,Smartwatch,44369.0,2,88738.0
IN-1384,2025-07-25,Maharashtra,Smartphone,43046.0,3,129138.0
IN-1385,2025-12-28,Gujrat,Smartphone,25035.0,1,25035.0
IN-1386,2025-05-23,Bengaluru,Power Bank,90572.5,5,452862.5
IN-1387,2025-09-25,Hyderabad,Power Bank,53474.0,4,213896.0
IN-1388,2025-12-08,Gujrat,Laptop,59859.0,1,59859.0
IN-1389,2025-12-02,Delhi,Smartphone,44502.0,1,44502.0
IN-1390,2025-07-11,Maharashtra,Backpack,60117.0,2,120234.0
IN-1391,2025-10-29,Bengaluru,Smartphone,86305.0,3,258915.0
IN-1392,2025-12-14,Bengaluru,Power Bank,25541.25,2,51082.5
IN-1393,2025-01-13,Maharashtra,Smartwatch,68990.0,2,137980.0
IN-1394,2025-09-13,Maharashtra,Backpack,46494.0,5,232470.0
IN-1395,2025-10-29,Maharashtra,Backpack,66866.0,3,200598.0
IN-1396,2025-03-20,Maharashtra,Backpack,74215.0,5,371075.0
IN-1397,2025-09-12,Chennai,Laptop,70980.0,2,141960.0
IN-1398,2025-03-18,Hyderabad,Backpack,19186.0,2,38372.0
IN-1399,2025-01-15,Bengaluru,Smartwatch,12776.25,5,63881.25
IN-1400,2025-12-16,Delhi,Smartphone,53562.0,5,267810.0
IN-1401,2025-06-23,Bengaluru,Backpack,37715.0,2,75430.0
IN-1402,2025-11-21,Chennai,Smartwatch,20601.0,4,82404.0
IN-1403,2025-06-18,Delhi,Smartphone,38197.0,5,190985.0
IN-1404,2025-04-29,Maharashtra,Power Bank,1011.0,3,3033.0
IN-1405,2025-06-17,Hyderabad,Earbuds,31337.0,3,94011.0
IN-1406,2025-03-02,Delhi,Backpack,29403.0,5,147015.0
IN-1407,2025-01-29,Maharashtra,Laptop,43682.0,5,218410.0
IN-1408,2025-07-08,Delhi,Power Bank,47394.0,1,47394.0
IN-1409,2025-11-27,Maharashtra,Earbuds,58460.0,4,233840.0
IN-1410,2025-02-04,Delhi,Smartwatch,12310.0,3,36930.0
IN-1411,2025-12-29,Maharashtra,Smartwatch,59669.0,4,238676.0
IN-1412,2025-09-28,Gujrat,Smartphone,54657.0,1,54657.0
IN-1413,2025-10-22,Maharashtra,Smartwatch,11136.0,3,33408.0
IN-1414,2025-01-21,Hyderabad,Smartwatch,10296.0,4,41184.0
IN-1415,2025-07-04,Maharashtra,Smartwatch,2194.0,5,10970.0
IN-1416,2025-02-13,Bengaluru,Backpack,44736.25,3,134208.75
IN-1417,2025-12-25,Delhi,Smartphone,36765.0,2,73530.0
IN-1418,2025-04-03,Hyderabad,Earbuds,15449.0,5,77245.0
IN-1419,2025-09-02,Bengaluru,Backpack,58326.25,1,58326.25
IN-1420,2025-08-09,Chennai,Laptop,57021.0,4,228084.0
IN-1421,2025-03-03,Maharashtra,Smartphone,52350.0,5,261750.0
IN-1422,2025-09-11,Bengaluru,Smartphone,10388.75,2,20777.5
IN-1423,2025-09-24,Chennai,Power Bank,22819.0,5,114095.0
IN-1424,2025-06-05,Maharashtra,Smartwatch,20523.0,4,82092.0
IN-1425,2025-07-01,Maharashtra,Backpack,43177.0,4,172708.0
IN-1426,2025-10-12,Maharashtra,Backpack,37457.0,5,187285.0
IN-1427,2025-04-10,Maharashtra,Backpack,44338.0,4,177352.0
IN-1428,2025-09-16,Delhi,Earbuds,35994.0,3,107982.0
IN-1429,2025-01-01,Maharashtra,Earbuds,17692.0,3,53076.0
IN-1430,2025-09-06,Bengaluru,Smartphone,88302.5,1,88302.5
IN-1431,2025-12-02,Chennai,Smartwatch,15257.0,2,30514.0
IN-1432,2025-01-26,Hyderabad,Laptop,42861.0,2,85722.0
IN-1433,2025-08-17,Maharashtra,Earbuds,65821.0,3,197463.0
IN-1434,2025-07-29,Chennai,Smartphone,57979.0,1,57979.0
IN-1435,2025-06-16,Bengaluru,Backpack,42091.25,4,168365.0
IN-1436,2025-11-10,Maharashtra,Laptop,3346.0,2,6692.0
IN-1437,2025-07-10,Maharashtra,Power Bank,32047.0,3,96141.0
IN-1438,2025-09-17,Chennai,Backpack,35671.0,5,178355.0
IN-1439,2025-12-08,Chennai,Laptop,52664.0,4,210656.0
IN-1440,2025-04-25,Gujrat,Backpack,3913.0,3,11739.0
IN-1441,2025-04-14,Delhi,Laptop,21506.0,5,107530.0
IN-1442,2025-03-30,Maharashtra,Smartphone,32446.0,5,162230.0
IN-1443,2025-10-19,Hyderabad,Earbuds,72438.0,1,72438.0
IN-1444,2025-09-21,Bengaluru,Backpack,35206.25,1,35206.25
IN-1445,2025-03-29,Chennai,Laptop,20407.0,1,20407.0
IN-1446,2025-09-23,Maharashtra,Smartphone,63053.0,3,189159.0
IN-1447,2025-11-20,Hyderabad,Smartphone,8933.0,3,26799.0
IN-1448,2025-09-13,Maharashtra,Laptop,24238.0,4,96952.0
IN-1449,2025-08-29,Maharashtra,Smartphone,8898.0,1,8898.0
IN-1450,2025-08-23,Bengaluru,Laptop,75201.25,4,300805.0
IN-1451,2025-09-17,Hyderabad,Backpack,15094.0,5,75470.0
IN-1452,2025-11-04,Bengaluru,Smartwatch,51437.5,2,102875.0
IN-1453,2025-05-31,Maharashtra,Laptop,60855.0,1,60855.0
IN-1454,2025-05-18,Bengaluru,Smartphone,33245.0,4,132980.0
IN-1455,2025-07-22,Bengaluru,Power Bank,35593.75,4,142375.0
IN-1456,2025-10-11,Maharashtra,Smartphone,27781.0,5,138905.0
IN-1457,2025-02-08,Bengaluru,Smartwatch,20953.75,4,83815.0
IN-1458,2025-08-23,Maharashtra,Backpack,33638.0,2,67276.0
IN-1459,2025-03-12,Delhi,Smartwatch,66506.0,5,332530.0
IN-1460,2025-11-02,Bengaluru,Earbuds,87607.5,4,350430.0
IN-1461,2025-06-22,Gujrat,Smartwatch,50017.0,1,50017.0
IN-1462,2025-04-15,Delhi,Smartwatch,56141.0,2,112282.0
IN-1463,2025-08-08,Maharashtra,Backpack,36702.0,3,110106.0
IN-1464,2025-02-27,Maharashtra,Smartphone,45426.0,2,90852.0
IN-1465,2025-02-28,Maharashtra,Smartphone,36416.0,4,145664.0
IN-1466,2025-12-09,Maharashtra,Smartwatch,28709.0,5,143545.0
IN-1467,2025-11-16,Gujrat,Laptop,45258.0,1,45258.0
IN-1468,2025-11-10,Delhi,Smartphone,59130.0,4,236520.0
IN-1469,2025-06-16,Maharashtra,Power Bank,40600.0,2,81200.0
IN-1470,2025-07-16,Gujrat,Laptop,67717.0,1,67717.0
IN-1471,2025-09-16,Bengaluru,Smartwatch,21482.5,2,42965.0
IN-1472,2025-09-26,Gujrat,Earbuds,33725.0,2,67450.0
IN-1473,2025-01-01,Gujrat,Smartwatch,59773.0,4,239092.0
IN-1474,2025-10-20,Bengaluru,Backpack,27452.5,4,109810.0
IN-1475,2025-06-05,Maharashtra,Smartphone,39945.0,2,79890.0
IN-1476,2025-02-24,Maharashtra,Laptop,33331.0,4,133324.0
IN-1477,2025-02-17,Gujrat,Earbuds,14394.0,5,71970.0
IN-1478,2025-08-30,Bengaluru,Backpack,39316.25,1,39316.25
IN-1479,2025-08-24,Hyderabad,Smartwatch,7354.0,3,22062.0
IN-1480,2025-07-01,Hyderabad,Earbuds,58998.0,2,117996.0
IN-1481,2025-10-05,Maharashtra,Power Bank,48206.0,4,192824.0
IN-1482,2025-03-26,Maharashtra,Power Bank,6802.0,5,34010.0
IN-1483,2025-12-21,Maharashtra,Earbuds,35581.0,2,71162.0
IN-1484,2025-04-04,Bengaluru,Laptop,12627.5,4,50510.0
IN-1485,2025-09-05,Delhi,Laptop,51403.0,3,154209.0
IN-1486,2025-03-24,Gujrat,Smartwatch,27852.0,2,55704.0
IN-1487,2025-12-11,Maharashtra,Power Bank,10655.0,5,53275.0
IN-1488,2025-09-01,Maharashtra,Backpack,39686.0,4,158744.0
IN-1489,2025-07-10,Bengaluru,Backpack,67205.0,4,268820.0
IN-1490,2025-04-06,Gujrat,Power Bank,50323.0,4,201292.0
IN-1491,2025-01-06,Bengaluru,Laptop,41247.5,3,123742.5
IN-1492,2025-09-07,Maharashtra,Earbuds,36673.0,5,183365.0
IN-1493,2025-06-21,Gujrat,Smartwatch,10556.0,5,52780.0
IN-1494,2025-08-27,Maharashtra,Smartwatch,38102.0,5,190510.0
IN-1495,2025-12-25,Bengaluru,Smartwatch,11105.0,1,11105.0
IN-1496,2025-10-24,Bengaluru,Smartwatch,85968.75,2,171937.5
IN-1497,2025-12-25,Chennai,Smartwatch,70947.0,4,283788.0
IN-1498,2025-05-28,Bengaluru,Smartwatch,11003.75,5,55018.75
IN-1499,2025-06-10,Maharashtra,Laptop,7260.0,4,29040.0
IN-1500,2025-07-30,Chennai,Smartwatch,32746.0,3,98238.0
IN-1501,2025-04-22,Delhi,Earbuds,68775.0,2,137550.0
IN-1502,2025-11-03,Maharashtra,Smartphone,33771.0,3,101313.0
IN-1503,2025-01-13,Delhi,Smartwatch,18066.0,4,72264.0
IN-1504,2025-10-31,Hyderabad,Earbuds,53711.0,1,53711.0
IN-1505,2025-05-23,Bengaluru,Smartwatch,41570.0,3,124710.0
IN-1506,2025-12-11,Maharashtra,Backpack,17261.0,3,51783.0
IN-1507,2025-09-04,Hyderabad,Laptop,41143.0,4,164572.0
IN-1508,2025-12-11,Bengaluru,Laptop,36720.0,2,73440.0
IN-1509,2025-07-14,Hyderabad,Backpack,5983.0,3,17949.0
IN-1510,2025-12-27,Maharashtra,Laptop,20402.0,2,40804.0
IN-1511,2025-03-28,Maharashtra,Laptop,33150.0,4,132600.0
IN-1512,2025-06-12,Hyderabad,Smartphone,22101.0,1,22101.0
IN-1513,2025-05-06,Maharashtra,Laptop,46966.0,4,187864.0
IN-1514,2025-07-23,Bengaluru,Smartphone,38535.0,2,77070.0
IN-1515,2025-02-22,Maharashtra,Smartwatch,3681.0,5,18405.0
IN-1516,2025-09-11,Maharashtra,Power Bank,32137.0,1,32137.0
IN-1517,2025-07-06,Hyderabad,Power Bank,50463.0,4,201852.0
IN-1518,2025-03-31,Delhi,Power Bank,29286.0,2,58572.0
IN-1519,2025-05-22,Maharashtra,Earbuds,59077.0,1,59077.0
IN-1520,2025-08-22,Maharashtra,Power Bank,57054.0,1,57054.0
IN-1521,2025-05-09,Maharashtra,Backpack,17723.0,2,35446.0
IN-1522,2025-05-11,Chennai,Smartphone,13475.0,2,26950.0
IN-1523,2025-08-21,Hyderabad,Smartphone,43035.0,5,215175.0
IN-1524,2025-06-17,Chennai,Backpack,37197.0,4,148788.0
IN-1525,2025-09-29,Maharashtra,Earbuds,58866.0,2,117732.0
IN-1526,2025-06-10,Maharashtra,Earbuds,38425.0,5,192125.0
IN-1527,2025-03-04,Bengaluru,Smartwatch,79326.25,1,79326.25
IN-1528,2025-06-02,Delhi,Backpack,20974.0,2,41948.0
IN-1529,2025-04-27,Maharashtra,Earbuds,65371.0,1,65371.0
IN-1530,2025-01-26,Maharashtra,Power Bank,31193.0,3,93579.0
IN-1531,2025-04-11,Bengaluru,Smartphone,64811.25,5,324056.25
IN-1532,2025-10-13,Delhi,Smartphone,56870.0,3,170610.0
IN-1533,2025-01-24,Maharashtra,Smartphone,57777.0,1,57777.0
IN-1534,2025-03-13,Delhi,Smartphone,9614.0,1,9614.0
IN-1535,2025-06-20,Maharashtra,Earbuds,25306.0,5,126530.0
IN-1536,2025-07-29,Bengaluru,Backpack,16652.5,3,49957.5
IN-1537,2025-01-17,Hyderabad,Laptop,70375.0,4,281500.0
IN-1538,2025-03-07,Maharashtra,Smartwatch,25371.0,2,50742.0
IN-1539,2025-01-08,Maharashtra,Laptop,41688.0,1,41688.0
IN-1540,2025-02-15,Maharashtra,Power Bank,62805.0,2,125610.0
IN-1541,2025-12-27,Chennai,Laptop,61818.0,2,123636.0
IN-1542,2025-07-23,Maharashtra,Smartwatch,9539.0,1,9539.0
IN-1543,2025-06-12,Maharashtra,Earbuds,42903.0,2,85806.0
IN-1544,2025-10-03,Delhi,Laptop,31879.0,3,95637.0
IN-1545,2025-12-15,Delhi,Power Bank,30677.0,3,92031.0
IN-1546,2025-03-11,Delhi,Backpack,27436.0,4,109744.0
IN-1547,2025-01-09,Bengaluru,Backpack,46490.0,3,139470.0
IN-1548,2025-11-27,Chennai,Power Bank,13362.0,1,13362.0
IN-1549,2025-11-28,Maharashtra,Smartphone,44335.0,2,88670.0
IN-1550,2025-06-26,Maharashtra,Smartphone,49907.0,1,49907.0
IN-1551,2025-07-13,Maharashtra,Power Bank,42630.0,3,127890.0
IN-1552,2025-08-16,Bengaluru,Smartphone,47202.5,2,94405.0
IN-1553,2025-01-01,Delhi,Power Bank,70018.0,1,70018.0
IN-1554,2025-06-03,Maharashtra,Laptop,62286.0,5,311430.0
IN-1555,2025-08-15,Bengaluru,Backpack,87117.5,2,174235.0
IN-1556,2025-05-04,Delhi,Smartphone,22794.0,4,91176.0
IN-1557,2025-05-09,Hyderabad,Backpack,4571.0,4,18284.0
IN-1558,2025-08-04,Delhi,Earbuds,61351.0,2,122702.0
IN-1559,2025-08-29,Bengaluru,Backpack,30028.75,5,150143.75
IN-1560,2025-08-22,Maharashtra,Smartphone,66194.0,3,198582.0
IN-1561,2025-01-01,Maharashtra,Earbuds,10585.0,5,52925.0
IN-1562,2025-05-27,Delhi,Smartwatch,56582.0,4,226328.0
IN-1563,2025-04-29,Maharashtra,Earbuds,23271.0,1,23271.0
IN-1564,2025-07-28,Chennai,Laptop,16844.0,2,33688.0
IN-1565,2025-01-22,Delhi,Laptop,11346.0,2,22692.0
IN-1566,2025-05-02,Maharashtra,Backpack,4464.0,5,22320.0
IN-1567,2025-01-03,Maharashtra,Laptop,41514.0,4,166056.0
IN-1568,2025-07-01,Maharashtra,Power Bank,24578.0,1,24578.0
IN-1569,2025-04-10,Delhi,Laptop,15217.0,2,30434.0
IN-1570,2025-04-20,Maharashtra,Smartphone,15749.0,2,31498.0
IN-1571,2025-01-31,Bengaluru,Backpack,3275.0,2,6550.0
IN-1572,2025-02-09,Hyderabad,Power Bank,17321.0,4,69284.0
IN-1573,2025-01-10,Maharashtra,Backpack,53205.0,5,266025.0
IN-1574,2025-05-04,Maharashtra,Backpack,46240.0,5,231200.0
IN-1575,2025-05-13,Delhi,Power Bank,18224.0,1,18224.0
IN-1576,2025-05-26,Maharashtra,Earbuds,66592.0,4,266368.0
IN-1577,2025-11-08,Bengaluru,Laptop,4453.75,4,17815.0
IN-1578,2025-04-25,Chennai,Earbuds,69654.0,5,348270.0
IN-1579,2025-02-14,Maharashtra,Laptop,40846.0,1,40846.0
IN-1580,2025-04-26,Bengaluru,Smartphone,63865.0,4,255460.0
IN-1581,2025-10-19,Bengaluru,Earbuds,41056.25,2,82112.5
IN-1582,2025-05-19,Bengaluru,Smartphone,13245.0,3,39735.0
IN-1583,2025-12-04,Gujrat,Earbuds,74930.0,1,74930.0
IN-1584,2025-07-16,Chennai,Smartwatch,10676.0,3,32028.0
IN-1585,2025-01-28,Hyderabad,Laptop,4878.0,1,4878.0
IN-1586,2025-09-04,Maharashtra,Smartwatch,47779.0,3,143337.0
IN-1587,2025-01-21,Maharashtra,Smartwatch,36109.0,1,36109.0
IN-1588,2025-06-26,Bengaluru,Laptop,20782.5,4,83130.0
IN-1589,2025-07-09,Delhi,Smartwatch,4419.0,2,8838.0
IN-1590,2025-10-30,Delhi,Smartwatch,32786.0,5,163930.0
IN-1591,2025-03-27,Chennai,Smartphone,35055.0,5,175275.0
IN-1592,2025-10-28,Bengaluru,Power Bank,69632.5,1,69632.5
IN-1593,2025-03-18,Delhi,Smartphone,17022.0,5,85110.0
IN-1594,2025-05-14,Bengaluru,Smartphone,15080.0,3,45240.0
IN-1595,2025-11-23,Bengaluru,Laptop,85166.25,5,425831.25
IN-1596,2025-01-19,Maharashtra,Power Bank,63180.0,5,315900.0
IN-1597,2025-04-04,Gujrat,Backpack,60089.0,2,120178.0
IN-1598,2025-07-17,Gujrat,Power Bank,45137.0,2,90274.0
IN-1599,2025-12-18,Delhi,Smartwatch,35501.0,5,177505.0
IN-1600,2025-10-27,Maharashtra,Backpack,31234.0,2,62468.0
IN-1601,2025-06-13,Maharashtra,Earbuds,56890.0,4,227560.0
IN-1602,2025-05-22,Delhi,Smartphone,4663.0,5,23315.0
IN-1603,2025-12-31,Bengaluru,Backpack,86832.5,4,347330.0
IN-1604,2025-05-18,Delhi,Smartphone,7943.0,4,31772.0
IN-1605,2025-03-22,Maharashtra,Power Bank,25832.0,2,51664.0
IN-1606,2025-06-23,Bengaluru,Smartphone,77573.75,5,387868.75
IN-1607,2025-01-11,Delhi,Power Bank,66700.0,3,200100.0
IN-1608,2025-05-10,Delhi,Smartphone,50410.0,2,100820.0
IN-1609,2025-02-16,Chennai,Smartphone,39144.0,3,117432.0
IN-1610,2025-03-04,Chennai,Laptop,62686.0,4,250744.0
IN-1611,2025-07-09,Delhi,Laptop,58875.0,4,235500.0
IN-1612,2025-09-21,Maharashtra,Power Bank,23583.0,1,23583.0
IN-1613,2025-07-28,Maharashtra,Earbuds,5059.0,5,25295.0
IN-1614,2025-01-14,Maharashtra,Backpack,2211.0,1,2211.0
IN-1615,2025-08-21,Bengaluru,Backpack,83048.75,5,415243.75
IN-1616,2025-01-09,Gujrat,Power Bank,73608.0,2,147216.0
IN-1617,2025-08-09,Maharashtra,Smartphone,9352.0,4,37408.0
IN-1618,2025-11-16,Delhi,Power Bank,38225.0,2,76450.0
IN-1619,2025-09-02,Chennai,Power Bank,12880.0,1,12880.0
IN-1620,2025-01-18,Maharashtra,Laptop,67342.0,4,269368.0
IN-1621,2025-12-19,Bengaluru,Smartphone,70243.75,4,280975.0
IN-1622,2025-05-01,Delhi,Smartphone,42622.0,2,85244.0
IN-1623,2025-06-04,Chennai,Smartphone,49323.0,4,197292.0
IN-1624,2025-03-25,Chennai,Laptop,1111.0,5,5555.0
IN-1625,2025-02-18,Delhi,Smartwatch,3295.0,5,16475.0
IN-1626,2025-03-04,Maharashtra,Backpack,34415.0,5,172075.0
IN-1627,2025-07-23,Bengaluru,Earbuds,11762.5,3,35287.5
IN-1628,2025-02-18,Maharashtra,Smartphone,5518.0,4,22072.0
IN-1629,2025-04-17,Bengaluru,Smartphone,60123.75,1,60123.75
IN-1630,2025-07-05,Delhi,Laptop,9950.0,3,29850.0
IN-1631,2025-06-08,Maharashtra,Earbuds,22908.0,4,91632.0
IN-1632,2025-04-11,Maharashtra,Backpack,67547.0,3,202641.0
IN-1633,2025-01-08,Bengaluru,Backpack,68951.25,5,344756.25
IN-1634,2025-03-12,Maharashtra,Power Bank,55451.0,3,166353.0
IN-1635,2025-11-03,Bengaluru,Smartwatch,38033.75,5,190168.75
IN-1636,2025-05-13,Gujrat,Laptop,14017.0,1,14017.0
IN-1637,2025-01-12,Bengaluru,Smartwatch,81966.25,5,409831.25
IN-1638,2025-06-27,Maharashtra,Power Bank,1029.0,1,1029.0
IN-1639,2025-02-05,Delhi,Smartwatch,14881.0,3,44643.0
IN-1640,2025-03-19,Delhi,Power Bank,47278.0,5,236390.0
IN-1641,2025-01-17,Maharashtra,Backpack,73005.0,4,292020.0
IN-1642,2025-09-21,Maharashtra,Smartwatch,16297.0,5,81485.0
IN-1643,2025-05-19,Bengaluru,Laptop,43561.25,1,43561.25
IN-1644,2025-07-10,Hyderabad,Earbuds,15949.0,1,15949.0
IN-1645,2025-12-01,Chennai,Laptop,14231.0,5,71155.0
IN-1646,2025-12-11,Bengaluru,Smartwatch,46422.5,3,139267.5
IN-1647,2025-08-13,Maharashtra,Smartphone,31556.0,3,94668.0
IN-1648,2025-11-03,Bengaluru,Laptop,27126.25,1,27126.25
IN-1649,2025-12-04,Maharashtra,Laptop,8681.0,3,26043.0
IN-1650,2025-07-19,Bengaluru,Earbuds,34106.25,3,102318.75
IN-1651,2025-04-13,Gujrat,Smartwatch,5682.0,4,22728.0
IN-1652,2025-02-26,Hyderabad,Laptop,59518.0,3,178554.0
IN-1653,2025-12-30,Bengaluru,Smartwatch,80897.5,2,161795.0
IN-1654,2025-01-13,Maharashtra,Smartphone,57317.0,1,57317.0
IN-1655,2025-11-13,Hyderabad,Smartwatch,21000.0,5,105000.0
IN-1656,2025-03-30,Gujrat,Power Bank,64613.0,4,258452.0
IN-1657,2025-01-30,Chennai,Laptop,74367.0,3,223101.0
IN-1658,2025-09-17,Maharashtra,Smartphone,20172.0,1,20172.0
IN-1659,2025-10-25,Bengaluru,Smartwatch,68932.5,3,206797.5
IN-1660,2025-08-15,Maharashtra,Earbuds,8365.0,3,25095.0
IN-1661,2025-02-02,Maharashtra,Smartphone,64286.0,5,321430.0
IN-1662,2025-03-21,Hyderabad,Laptop,38922.0,2,77844.0
IN-1663,2025-10-08,Maharashtra,Power Bank,8225.0,4,32900.0
IN-1664,2025-07-31,Bengaluru,Laptop,18628.75,4,74515.0
IN-1665,2025-12-28,Gujrat,Smartphone,53053.0,5,265265.0
IN-1666,2025-03-06,Bengaluru,Smartwatch,42897.5,4,171590.0
IN-1667,2025-09-19,Hyderabad,Power Bank,50618.0,3,151854.0
IN-1668,2025-07-02,Chennai,Smartphone,30663.0,1,30663.0
IN-1669,2025-07-31,Bengaluru,Smartwatch,60331.25,2,120662.5
IN-1670,2025-02-15,Hyderabad,Smartphone,55092.0,3,165276.0
IN-1671,2025-09-02,Hyderabad,Smartwatch,33601.0,1,33601.0
IN-1672,2025-04-27,Maharashtra,Backpack,68470.0,1,68470.0
IN-1673,2025-04-22,Maharashtra,Smartphone,27842.0,5,139210.0
IN-1674,2025-01-25,Bengaluru,Power Bank,28447.5,3,85342.5
IN-1675,2025-10-23,Maharashtra,Laptop,13333.0,1,13333.0
IN-1676,2025-03-05,Gujrat,Backpack,60225.0,5,301125.0
IN-1677,2025-11-11,Delhi,Laptop,67441.0,3,202323.0
IN-1678,2025-05-18,Gujrat,Power Bank,27790.0,2,55580.0
IN-1679,2025-05-06,Maharashtra,Power Bank,7483.0,1,7483.0
IN-1680,2025-12-03,Maharashtra,Smartwatch,23861.0,1,23861.0
IN-1681,2025-05-03,Delhi,Power Bank,39406.0,4,157624.0
IN-1682,2025-07-21,Maharashtra,Earbuds,15304.0,2,30608.0
IN-1683,2025-11-03,Maharashtra,Earbuds,42204.0,5,211020.0
IN-1684,2025-12-22,Hyderabad,Backpack,72935.0,1,72935.0
IN-1685,2025-06-24,Maharashtra,Power Bank,26445.0,4,105780.0
IN-1686,2025-07-13,Bengaluru,Backpack,29710.0,3,89130.0
IN-1687,2025-06-19,Bengaluru,Backpack,29121.25,1,29121.25
IN-1688,2025-12-27,Hyderabad,Smartphone,35286.0,3,105858.0
IN-1689,2025-05-30,Maharashtra,Smartwatch,70563.0,3,211689.0
IN-1690,2025-03-28,Maharashtra,Smartphone,28728.0,5,143640.0
IN-1691,2025-01-31,Bengaluru,Smartphone,57545.0,5,287725.0
IN-1692,2025-10-08,Maharashtra,Smartphone,54451.0,2,108902.0
IN-1693,2025-08-29,Bengaluru,Laptop,41380.0,2,82760.0
IN-1694,2025-02-01,Maharashtra,Smartphone,50440.0,3,151320.0
IN-1695,2025-06-24,Maharashtra,Smartphone,4776.0,1,4776.0
IN-1696,2025-03-11,Bengaluru,Laptop,16450.0,4,65800.0
IN-1697,2025-08-05,Hyderabad,Laptop,67595.0,3,202785.0
IN-1698,2025-05-08,Maharashtra,Smartwatch,34102.0,4,136408.0
IN-1699,2025-05-31,Maharashtra,Smartphone,38581.0,5,192905.0
IN-1700,2025-10-15,Maharashtra,Power Bank,53734.0,1,53734.0
IN-1701,2025-08-10,Maharashtra,Earbuds,38034.0,1,38034.0
IN-1702,2025-04-25,Maharashtra,Smartphone,26571.0,1,26571.0
IN-1703,2025-06-14,Delhi,Laptop,25692.0,1,25692.0
IN-1704,2025-03-28,Maharashtra,Smartwatch,12527.0,3,37581.0
IN-1705,2025-06-23,Bengaluru,Power Bank,84516.25,1,84516.25
IN-1706,2025-01-28,Delhi,Earbuds,63838.0,2,127676.0
IN-1707,2025-08-30,Delhi,Power Bank,73221.0,5,366105.0
IN-1708,2025-05-19,Gujrat,Laptop,6765.0,5,33825.0
IN-1709,2025-01-25,Bengaluru,Smartwatch,60656.25,4,242625.0
IN-1710,2025-12-05,Maharashtra,Laptop,44141.0,1,44141.0
IN-1711,2025-02-24,Chennai,Laptop,45249.0,4,180996.0
IN-1712,2025-11-01,Maharashtra,Power Bank,7310.0,3,21930.0
IN-1713,2025-06-15,Hyderabad,Smartphone,45243.0,5,226215.0
IN-1714,2025-10-26,Gujrat,Smartwatch,35903.0,4,143612.0
IN-1715,2025-09-29,Bengaluru,Backpack,75420.0,4,301680.0
IN-1716,2025-08-30,Delhi,Power Bank,41399.0,5,206995.0
IN-1717,2025-07-21,Delhi,Earbuds,48174.0,2,96348.0
IN-1718,2025-04-18,Bengaluru,Power Bank,39241.25,3,117723.75
IN-1719,2025-07-21,Hyderabad,Smartphone,25230.0,1,25230.0
IN-1720,2025-07-01,Bengaluru,Smartphone,36300.0,5,181500.0
IN-1721,2025-11-26,Maharashtra,Earbuds,17476.0,3,52428.0
IN-1722,2025-01-02,Bengaluru,Earbuds,74785.0,3,224355.0
IN-1723,2025-01-10,Hyderabad,Laptop,47568.0,3,142704.0
IN-1724,2025-12-21,Maharashtra,Earbuds,61284.0,2,122568.0
IN-1725,2025-10-27,Maharashtra,Smartphone,39140.0,2,78280.0
IN-1726,2025-09-02,Maharashtra,Smartphone,35794.0,5,178970.0
IN-1727,2025-05-22,Hyderabad,Backpack,54914.0,2,109828.0
IN-1728,2025-05-15,Chennai,Smartwatch,45598.0,2,91196.0
IN-1729,2025-06-13,Delhi,Laptop,26670.0,4,106680.0
IN-1730,2025-01-13,Maharashtra,Smartwatch,56024.0,5,280120.0
IN-1731,2025-05-11,Maharashtra,Smartwatch,65348.0,2,130696.0
IN-1732,2025-04-08,Bengaluru,Power Bank,67971.25,5,339856.25
IN-1733,2025-01-28,Chennai,Laptop,18852.0,5,94260.0
IN-1734,2025-07-30,Hyderabad,Laptop,55332.0,2,110664.0
IN-1735,2025-02-04,Hyderabad,Earbuds,36870.0,3,110610.0
IN-1736,2025-06-23,Bengaluru,Backpack,25296.25,4,101185.0
IN-1737,2025-08-18,Hyderabad,Earbuds,48879.0,2,97758.0
IN-1738,2025-10-28,Bengaluru,Power Bank,55455.0,1,55455.0
IN-1739,2025-12-19,Hyderabad,Power Bank,46921.0,2,93842.0
IN-1740,2025-03-13,Maharashtra,Earbuds,10455.0,1,10455.0
IN-1741,2025-11-29,Maharashtra,Power Bank,25287.0,5,126435.0
IN-1742,2025-08-07,Gujrat,Power Bank,24036.0,1,24036.0
IN-1743,2025-11-02,Maharashtra,Earbuds,30747.0,5,153735.0
IN-1744,2025-01-23,Delhi,Backpack,16210.0,2,32420.0
IN-1745,2025-07-20,Bengaluru,Backpack,54268.75,4,217075.0
IN-1746,2025-06-29,Bengaluru,Backpack,7535.0,3,22605.0
IN-1747,2025-04-14,Chennai,Backpack,12614.0,3,37842.0
IN-1748,2025-08-20,Gujrat,Smartwatch,54099.0,1,54099.0
