order_id,order_date,city,product,unit_price,quantity
IN-1432,2025-01-26,Hyderabad,Laptop,42861.0,2
IN-1433,2025-08-17,Maharashtra,Earbuds,65821.0,3
IN-1434,2025-07-29,Chennai,Smartphone,57979.0,1
IN-1435,2025-06-16,Bengaluru,Backpack,33673.0,4
IN-1436,2025-11-10,Maharashtra,Laptop,3346.0,2
IN-1437,2025-07-10,Maharashtra,Power Bank,32047.0,3
IN-1438,2025-09-17,Chennai,Backpack,35671.0,5
IN-1439,2025-12-08,Chennai,Laptop,52664.0,4
IN-1440,2025-04-25,Gujrat,Backpack,3913.0,3
IN-1441,2025-04-14,Delhi,Laptop,21506.0,5
IN-1442,2025-03-30,Maharashtra,Smartphone,32446.0,5
IN-1443,2025-10-19,Hyderabad,Earbuds,72438.0,1
IN-1444,2025-09-21,Bengaluru,Backpack,28165.0,1
IN-1445,2025-03-29,Chennai,Laptop,20407.0,1
IN-1446,2025-09-23,Maharashtra,Smartphone,63053.0,3
IN-1447,2025-11-20,Hyderabad,Smartphone,8933.0,3
IN-1448,2025-09-13,Maharashtra,Laptop,24238.0,4
IN-1449,2025-08-29,Maharashtra,Smartphone,8898.0,1
IN-1450,2025-08-23,Bengaluru,Laptop,60161.0,4
IN-1451,2025-09-17,Hyderabad,Backpack,15094.0,5
IN-1452,2025-11-04,Bengaluru,Smartwatch,41150.0,2
IN-1453,2025-05-31,Maharashtra,Laptop,60855.0,1
IN-1454,2025-05-18,Bengaluru,Smartphone,26596.0,4
IN-1455,2025-07-22,Bengaluru,Power Bank,28475.0,4
IN-1456,2025-10-11,Maharashtra,Smartphone,27781.0,5
IN-1457,2025-02-08,Bengaluru,Smartwatch,16763.0,4
IN-1458,2025-08-23,Maharashtra,Backpack,33638.0,2
IN-1459,2025-03-12,Delhi,Smartwatch,66506.0,5
IN-1460,2025-11-02,Bengaluru,Earbuds,70086.0,4
IN-1461,2025-06-22,Gujrat,Smartwatch,50017.0,1
IN-1462,2025-04-15,Delhi,Smartwatch,56141.0,2
IN-1463,2025-08-08,Maharashtra,Backpack,36702.0,3
IN-1464,2025-02-27,Maharashtra,Smartphone,45426.0,2
IN-1465,2025-02-28,Maharashtra,Smartphone,36416.0,4
IN-1466,2025-12-09,Maharashtra,Smartwatch,28709.0,5
IN-1467,2025-11-16,Gujrat,Laptop,45258.0,1
IN-1468,2025-11-10,Delhi,Smartphone,59130.0,4
IN-1469,2025-06-16,Maharashtra,Power Bank,40600.0,2
IN-1470,2025-07-16,Gujrat,Laptop,67717.0,1
IN-1471,2025-09-16,Bengaluru,Smartwatch,17186.0,2
IN-1472,2025-09-26,Gujrat,Earbuds,33725.0,2
IN-1473,2025-01-01,Gujrat,Smartwatch,59773.0,4
IN-1474,2025-10-20,Bengaluru,Backpack,21962.0,4
IN-1475,2025-06-05,Maharashtra,Smartphone,39945.0,2
IN-1476,2025-02-24,Maharashtra,Laptop,33331.0,4
IN-1477,2025-02-17,Gujrat,Earbuds,14394.0,5
IN-1478,2025-08-30,Bengaluru,Backpack,31453.0,1
IN-1479,2025-08-24,Hyderabad,Smartwatch,7354.0,3
IN-1480,2025-07-01,Hyderabad,Earbuds,58998.0,2
IN-1481,2025-10-05,Maharashtra,Power Bank,48206.0,4
IN-1482,2025-03-26,Maharashtra,Power Bank,6802.0,5
IN-1483,2025-12-21,Maharashtra,Earbuds,35581.0,2
IN-1484,2025-04-04,Bengaluru,Laptop,10102.0,4
IN-1485,2025-09-05,Delhi,Laptop,51403.0,3
IN-1486,2025-03-24,Gujrat,Smartwatch,27852.0,2
IN-1487,2025-12-11,Maharashtra,Power Bank,10655.0,5
IN-1488,2025-09-01,Maharashtra,Backpack,39686.0,4
IN-1489,2025-07-10,Bengaluru,Backpack,53764.0,4
IN-1490,2025-04-06,Gujrat,Power Bank,50323.0,4
IN-1491,2025-01-06,Bengaluru,Laptop,32998.0,3
IN-1492,2025-09-07,Maharashtra,Earbuds,36673.0,5
IN-1493,2025-06-21,Gujrat,Smartwatch,10556.0,5
IN-1494,2025-08-27,Maharashtra,Smartwatch,38102.0,5
IN-1495,2025-12-25,Bengaluru,Smartwatch,8884.0,1
IN-1496,2025-10-24,Bengaluru,Smartwatch,68775.0,2
IN-1497,2025-12-25,Chennai,Smartwatch,70947.0,4
IN-1498,2025-05-28,Bengaluru,Smartwatch,8803.0,5
IN-1499,2025-06-10,Maharashtra,Laptop,7260.0,4
IN-1500,2025-07-30,Chennai,Smartwatch,32746.0,3
IN-1501,2025-04-22,Delhi,Earbuds,68775.0,2
IN-1502,2025-11-03,Maharashtra,Smartphone,33771.0,3
IN-1503,2025-01-13,Delhi,Smartwatch,18066.0,4
IN-1504,2025-10-31,Hyderabad,Earbuds,53711.0,1
IN-1505,2025-05-23,Bengaluru,Smartwatch,33256.0,3
IN-1506,2025-12-11,Maharashtra,Backpack,17261.0,3
IN-1507,2025-09-04,Hyderabad,Laptop,41143.0,4
IN-1508,2025-12-11,Bengaluru,Laptop,29376.0,2
IN-1509,2025-07-14,Hyderabad,Backpack,5983.0,3
IN-1510,2025-12-27,Maharashtra,Laptop,20402.0,2
IN-1511,2025-03-28,Maharashtra,Laptop,33150.0,4
IN-1512,2025-06-12,Hyderabad,Smartphone,22101.0,1
IN-1513,2025-05-06,Maharashtra,Laptop,46966.0,4
IN-1514,2025-07-23,Bengaluru,Smartphone,30828.0,2
IN-1515,2025-02-22,Maharashtra,Smartwatch,3681.0,5
IN-1516,2025-09-11,Maharashtra,Power Bank,32137.0,1
IN-1517,2025-07-06,Hyderabad,Power Bank,50463.0,4
IN-1518,2025-03-31,Delhi,Power Bank,29286.0,2
IN-1519,2025-05-22,Maharashtra,Earbuds,59077.0,1
IN-1520,2025-08-22,Maharashtra,Power Bank,57054.0,1
IN-1521,2025-05-09,Maharashtra,Backpack,17723.0,2
IN-1522,2025-05-11,Chennai,Smartphone,13475.0,2
IN-1523,2025-08-21,Hyderabad,Smartphone,43035.0,5
IN-1524,2025-06-17,Chennai,Backpack,37197.0,4
IN-1525,2025-09-29,Maharashtra,Earbuds,58866.0,2
IN-1526,2025-06-10,Maharashtra,Earbuds,38425.0,5
IN-1527,2025-03-04,Bengaluru,Smartwatch,63461.0,1
IN-1528,2025-06-02,Delhi,Backpack,20974.0,2
IN-1529,2025-04-27,Maharashtra,Earbuds,65371.0,1
IN-1530,2025-01-26,Maharashtra,Power Bank,31193.0,3
IN-1531,2025-04-11,Bengaluru,Smartphone,51849.0,5
IN-1532,2025-10-13,Delhi,Smartphone,56870.0,3
IN-1533,2025-01-24,Maharashtra,Smartphone,57777.0,1
IN-1534,2025-03-13,Delhi,Smartphone,9614.0,1
IN-1535,2025-06-20,Maharashtra,Earbuds,25306.0,5
IN-1536,2025-07-29,Bengaluru,Backpack,13322.0,3
IN-1537,2025-01-17,Hyderabad,Laptop,70375.0,4
IN-1538,2025-03-07,Maharashtra,Smartwatch,25371.0,2
IN-1539,2025-01-08,Maharashtra,Laptop,41688.0,1
IN-1540,2025-02-15,Maharashtra,Power Bank,62805.0,2
IN-1541,2025-12-27,Chennai,Laptop,61818.0,2
IN-1542,2025-07-23,Maharashtra,Smartwatch,9539.0,1
IN-1543,2025-06-12,Maharashtra,Earbuds,42903.0,2
IN-1544,2025-10-03,Delhi,Laptop,31879.0,3
IN-1545,2025-12-15,Delhi,Power Bank,30677.0,3
IN-1546,2025-03-11,Delhi,Backpack,27436.0,4
IN-1547,2025-01-09,Bengaluru,Backpack,37192.0,3
IN-1548,2025-11-27,Chennai,Power Bank,13362.0,1
IN-1549,2025-11-28,Maharashtra,Smartphone,44335.0,2
IN-1550,2025-06-26,Maharashtra,Smartphone,49907.0,1
IN-1551,2025-07-13,Maharashtra,Power Bank,42630.0,3
IN-1552,2025-08-16,Bengaluru,Smartphone,37762.0,2
IN-1553,2025-01-01,Delhi,Power Bank,70018.0,1
IN-1554,2025-06-03,Maharashtra,Laptop,62286.0,5
IN-1555,2025-08-15,Bengaluru,Backpack,69694.0,2
IN-1556,2025-05-04,Delhi,Smartphone,22794.0,4
IN-1557,2025-05-09,Hyderabad,Backpack,4571.0,4
IN-1558,2025-08-04,Delhi,Earbuds,61351.0,2
IN-1559,2025-08-29,Bengaluru,Backpack,24023.0,5
IN-1560,2025-08-22,Maharashtra,Smartphone,66194.0,3
IN-1561,2025-01-01,Maharashtra,Earbuds,10585.0,5
IN-1562,2025-05-27,Delhi,Smartwatch,56582.0,4
IN-1563,2025-04-29,Maharashtra,Earbuds,23271.0,1
IN-1564,2025-07-28,Chennai,Laptop,16844.0,2
IN-1565,2025-01-22,Delhi,Laptop,11346.0,2
IN-1566,2025-05-02,Maharashtra,Backpack,4464.0,5
IN-1567,2025-01-03,Maharashtra,Laptop,41514.0,4
IN-1568,2025-07-01,Maharashtra,Power Bank,24578.0,1
IN-1569,2025-04-10,Delhi,Laptop,15217.0,2
IN-1570,2025-04-20,Maharashtra,Smartphone,15749.0,2
IN-1571,2025-01-31,Bengaluru,Backpack,2620.0,2
IN-1572,2025-02-09,Hyderabad,Power Bank,17321.0,4
IN-1573,2025-01-10,Maharashtra,Backpack,53205.0,5
IN-1574,2025-05-04,Maharashtra,Backpack,46240.0,5
IN-1575,2025-05-13,Delhi,Power Bank,18224.0,1
IN-1576,2025-05-26,Maharashtra,Earbuds,66592.0,4
IN-1577,2025-11-08,Bengaluru,Laptop,3563.0,4
IN-1578,2025-04-25,Chennai,Earbuds,69654.0,5
IN-1579,2025-02-14,Maharashtra,Laptop,40846.0,1
IN-1580,2025-04-26,Bengaluru,Smartphone,51092.0,4
IN-1581,2025-10-19,Bengaluru,Earbuds,32845.0,2
IN-1582,2025-05-19,Bengaluru,Smartphone,10596.0,3
IN-1583,2025-12-04,Gujrat,Earbuds,74930.0,1
IN-1584,2025-07-16,Chennai,Smartwatch,10676.0,3
IN-1585,2025-01-28,Hyderabad,Laptop,4878.0,1
IN-1586,2025-09-04,Maharashtra,Smartwatch,47779.0,3
IN-1587,2025-01-21,Maharashtra,Smartwatch,36109.0,1
IN-1588,2025-06-26,Bengaluru,Laptop,16626.0,4
IN-1589,2025-07-09,Delhi,Smartwatch,4419.0,2
IN-1590,2025-10-30,Delhi,Smartwatch,32786.0,5
IN-1591,2025-03-27,Chennai,Smartphone,35055.0,5
IN-1592,2025-10-28,Bengaluru,Power Bank,55706.0,1
IN-1593,2025-03-18,Delhi,Smartphone,17022.0,5
IN-1594,2025-05-14,Bengaluru,Smartphone,12064.0,3
IN-1595,2025-11-23,Bengaluru,Laptop,68133.0,5
IN-1596,2025-01-19,Maharashtra,Power Bank,63180.0,5
IN-1597,2025-04-04,Gujrat,Backpack,60089.0,2
IN-1598,2025-07-17,Gujrat,Power Bank,45137.0,2
IN-1599,2025-12-18,Delhi,Smartwatch,35501.0,5
IN-1600,2025-10-27,Maharashtra,Backpack,31234.0,2
IN-1601,2025-06-13,Maharashtra,Earbuds,56890.0,4
IN-1602,2025-05-22,Delhi,Smartphone,4663.0,5
IN-1603,2025-12-31,Bengaluru,Backpack,69466.0,4
IN-1604,2025-05-18,Delhi,Smartphone,7943.0,4
IN-1605,2025-03-22,Maharashtra,Power Bank,25832.0,2
IN-1606,2025-06-23,Bengaluru,Smartphone,62059.0,5
IN-1607,2025-01-11,Delhi,Power Bank,66700.0,3
IN-1608,2025-05-10,Delhi,Smartphone,50410.0,2
IN-1609,2025-02-16,Chennai,Smartphone,39144.0,3
IN-1610,2025-03-04,Chennai,Laptop,62686.0,4
IN-1611,2025-07-09,Delhi,Laptop,58875.0,4
IN-1612,2025-09-21,Maharashtra,Power Bank,23583.0,1
IN-1613,2025-07-28,Maharashtra,Earbuds,5059.0,5
IN-1614,2025-01-14,Maharashtra,Backpack,2211.0,1
IN-1615,2025-08-21,Bengaluru,Backpack,66439.0,5
IN-1616,2025-01-09,Gujrat,Power Bank,73608.0,2
IN-1617,2025-08-09,Maharashtra,Smartphone,9352.0,4
IN-1618,2025-11-16,Delhi,Power Bank,38225.0,2
IN-1619,2025-09-02,Chennai,Power Bank,12880.0,1
IN-1620,2025-01-18,Maharashtra,Laptop,67342.0,4
IN-1621,2025-12-19,Bengaluru,Smartphone,56195.0,4
IN-1622,2025-05-01,Delhi,Smartphone,42622.0,2
IN-1623,2025-06-04,Chennai,Smartphone,49323.0,4
IN-1624,2025-03-25,Chennai,Laptop,1111.0,5
IN-1625,2025-02-18,Delhi,Smartwatch,3295.0,5
IN-1626,2025-03-04,Maharashtra,Backpack,34415.0,5
IN-1627,2025-07-23,Bengaluru,Earbuds,9410.0,3
IN-1628,2025-02-18,Maharashtra,Smartphone,5518.0,4
IN-1629,2025-04-17,Bengaluru,Smartphone,48099.0,1
IN-1630,2025-07-05,Delhi,Laptop,9950.0,3
IN-1631,2025-06-08,Maharashtra,Earbuds,22908.0,4
IN-1632,2025-04-11,Maharashtra,Backpack,67547.0,3
IN-1633,2025-01-08,Bengaluru,Backpack,55161.0,5
IN-1634,2025-03-12,Maharashtra,Power Bank,55451.0,3
IN-1635,2025-11-03,Bengaluru,Smartwatch,30427.0,5
IN-1636,2025-05-13,Gujrat,Laptop,14017.0,1
IN-1637,2025-01-12,Bengaluru,Smartwatch,65573.0,5
IN-1638,2025-06-27,Maharashtra,Power Bank,1029.0,1
IN-1639,2025-02-05,Delhi,Smartwatch,14881.0,3
IN-1640,2025-03-19,Delhi,Power Bank,47278.0,5
IN-1641,2025-01-17,Maharashtra,Backpack,73005.0,4
IN-1642,2025-09-21,Maharashtra,Smartwatch,16297.0,5
IN-1643,2025-05-19,Bengaluru,Laptop,34849.0,1
IN-1644,2025-07-10,Hyderabad,Earbuds,15949.0,1
IN-1645,2025-12-01,Chennai,Laptop,14231.0,5
IN-1646,2025-12-11,Bengaluru,Smartwatch,37138.0,3
IN-1647,2025-08-13,Maharashtra,Smartphone,31556.0,3
IN-1648,2025-11-03,Bengaluru,Laptop,21701.0,1
IN-1649,2025-12-04,Maharashtra,Laptop,8681.0,3
IN-1650,2025-07-19,Bengaluru,Earbuds,27285.0,3
IN-1651,2025-04-13,Gujrat,Smartwatch,5682.0,4
IN-1652,2025-02-26,Hyderabad,Laptop,59518.0,3
IN-1653,2025-12-30,Bengaluru,Smartwatch,64718.0,2
IN-1654,2025-01-13,Maharashtra,Smartphone,57317.0,1
IN-1655,2025-11-13,Hyderabad,Smartwatch,21000.0,5
IN-1656,2025-03-30,Gujrat,Power Bank,64613.0,4
IN-1657,2025-01-30,Chennai,Laptop,74367.0,3
IN-1658,2025-09-17,Maharashtra,Smartphone,20172.0,1
IN-1659,2025-10-25,Bengaluru,Smartwatch,55146.0,3
IN-1660,2025-08-15,Maharashtra,Earbuds,8365.0,3
IN-1661,2025-02-02,Maharashtra,Smartphone,64286.0,5
IN-1662,2025-03-21,Hyderabad,Laptop,38922.0,2
IN-1663,2025-10-08,Maharashtra,Power Bank,8225.0,4
IN-1664,2025-07-31,Bengaluru,Laptop,14903.0,4
IN-1665,2025-12-28,Gujrat,Smartphone,53053.0,5
IN-1666,2025-03-06,Bengaluru,Smartwatch,34318.0,4
IN-1667,2025-09-19,Hyderabad,Power Bank,50618.0,3
IN-1668,2025-07-02,Chennai,Smartphone,30663.0,1
IN-1669,2025-07-31,Bengaluru,Smartwatch,48265.0,2
IN-1670,2025-02-15,Hyderabad,Smartphone,55092.0,3
IN-1671,2025-09-02,Hyderabad,Smartwatch,33601.0,1
IN-1672,2025-04-27,Maharashtra,Backpack,68470.0,1
IN-1673,2025-04-22,Maharashtra,Smartphone,27842.0,5
IN-1674,2025-01-25,Bengaluru,Power Bank,22758.0,3
IN-1675,2025-10-23,Maharashtra,Laptop,13333.0,1
IN-1676,2025-03-05,Gujrat,Backpack,60225.0,5
IN-1677,2025-11-11,Delhi,Laptop,67441.0,3
IN-1678,2025-05-18,Gujrat,Power Bank,27790.0,2
IN-1679,2025-05-06,Maharashtra,Power Bank,7483.0,1
IN-1680,2025-12-03,Maharashtra,Smartwatch,23861.0,1
IN-1681,2025-05-03,Delhi,Power Bank,39406.0,4
IN-1682,2025-07-21,Maharashtra,Earbuds,15304.0,2
IN-1683,2025-11-03,Maharashtra,Earbuds,42204.0,5
IN-1684,2025-12-22,Hyderabad,Backpack,72935.0,1
IN-1685,2025-06-24,Maharashtra,Power Bank,26445.0,4
IN-1686,2025-07-13,Bengaluru,Backpack,23768.0,3
IN-1687,2025-06-19,Bengaluru,Backpack,23297.0,1
IN-1688,2025-12-27,Hyderabad,Smartphone,35286.0,3
IN-1689,2025-05-30,Maharashtra,Smartwatch,70563.0,3
IN-1690,2025-03-28,Maharashtra,Smartphone,28728.0,5
IN-1691,2025-01-31,Bengaluru,Smartphone,46036.0,5
IN-1692,2025-10-08,Maharashtra,Smartphone,54451.0,2
IN-1693,2025-08-29,Bengaluru,Laptop,33104.0,2
IN-1694,2025-02-01,Maharashtra,Smartphone,50440.0,3
IN-1695,2025-06-24,Maharashtra,Smartphone,4776.0,1
IN-1696,2025-03-11,Bengaluru,Laptop,13160.0,4
IN-1697,2025-08-05,Hyderabad,Laptop,67595.0,3
IN-1698,2025-05-08,Maharashtra,Smartwatch,34102.0,4
IN-1699,2025-05-31,Maharashtra,Smartphone,38581.0,5
IN-1700,2025-10-15,Maharashtra,Power Bank,53734.0,1
IN-1701,2025-08-10,Maharashtra,Earbuds,38034.0,1
IN-1702,2025-04-25,Maharashtra,Smartphone,26571.0,1
IN-1703,2025-06-14,Delhi,Laptop,25692.0,1
IN-1704,2025-03-28,Maharashtra,Smartwatch,12527.0,3
IN-1705,2025-06-23,Bengaluru,Power Bank,67613.0,1
IN-1706,2025-01-28,Delhi,Earbuds,63838.0,2
IN-1707,2025-08-30,Delhi,Power Bank,73221.0,5
IN-1708,2025-05-19,Gujrat,Laptop,6765.0,5
IN-1709,2025-01-25,Bengaluru,Smartwatch,48525.0,4
IN-1710,2025-12-05,Maharashtra,Laptop,44141.0,1
IN-1711,2025-02-24,Chennai,Laptop,45249.0,4
IN-1712,2025-11-01,Maharashtra,Power Bank,7310.0,3
IN-1713,2025-06-15,Hyderabad,Smartphone,45243.0,5
IN-1714,2025-10-26,Gujrat,Smartwatch,35903.0,4
IN-1715,2025-09-29,Bengaluru,Backpack,60336.0,4
IN-1716,2025-08-30,Delhi,Power Bank,41399.0,5
IN-1717,2025-07-21,Delhi,Earbuds,48174.0,2
IN-1718,2025-04-18,Bengaluru,Power Bank,31393.0,3
IN-1719,2025-07-21,Hyderabad,Smartphone,25230.0,1
IN-1720,2025-07-01,Bengaluru,Smartphone,29040.0,5
IN-1721,2025-11-26,Maharashtra,Earbuds,17476.0,3
IN-1722,2025-01-02,Bengaluru,Earbuds,59828.0,3
IN-1723,2025-01-10,Hyderabad,Laptop,47568.0,3
IN-1724,2025-12-21,Maharashtra,Earbuds,61284.0,2
IN-1725,2025-10-27,Maharashtra,Smartphone,39140.0,2
IN-1726,2025-09-02,Maharashtra,Smartphone,35794.0,5
IN-1727,2025-05-22,Hyderabad,Backpack,54914.0,2
IN-1728,2025-05-15,Chennai,Smartwatch,45598.0,2
IN-1729,2025-06-13,Delhi,Laptop,26670.0,4
IN-1730,2025-01-13,Maharashtra,Smartwatch,56024.0,5
IN-1731,2025-05-11,Maharashtra,Smartwatch,65348.0,2
IN-1732,2025-04-08,Bengaluru,Power Bank,54377.0,5
IN-1733,2025-01-28,Chennai,Laptop,18852.0,5
IN-1734,2025-07-30,Hyderabad,Laptop,55332.0,2
IN-1735,2025-02-04,Hyderabad,Earbuds,36870.0,3
IN-1736,2025-06-23,Bengaluru,Backpack,20237.0,4
IN-1737,2025-08-18,Hyderabad,Earbuds,48879.0,2
IN-1738,2025-10-28,Bengaluru,Power Bank,44364.0,1
IN-1739,2025-12-19,Hyderabad,Power Bank,46921.0,2
IN-1740,2025-03-13,Maharashtra,Earbuds,10455.0,1
IN-1741,2025-11-29,Maharashtra,Power Bank,25287.0,5
IN-1742,2025-08-07,Gujrat,Power Bank,24036.0,1
IN-1743,2025-11-02,Maharashtra,Earbuds,30747.0,5
IN-1744,2025-01-23,Delhi,Backpack,16210.0,2
IN-1745,2025-07-20,Bengaluru,Backpack,43415.0,4
IN-1746,2025-06-29,Bengaluru,Backpack,6028.0,3
IN-1747,2025-04-14,Chennai,Backpack,12614.0,3
IN-1748,2025-08-20,Gujrat,Smartwatch,54099.0,1
IN-1749,2025-06-10,Delhi,Backpack,22892.0,5
IN-1750,2025-05-31,Bengaluru,Earbuds,46014.0,2
IN-1751,2025-04-25,Maharashtra,Earbuds,54547.0,5
IN-1752,2025-09-08,Bengaluru,Smartphone,21101.0,1
IN-1753,2025-08-11,Maharashtra,Smartwatch,10823.0,1
IN-1754,2025-11-27,Maharashtra,Smartwatch,20056.0,1
IN-1755,2025-10-04,Maharashtra,Power Bank,46330.0,3
IN-1756,2025-02-22,Maharashtra,Laptop,62385.0,4
IN-1757,2025-08-10,Maharashtra,Smartwatch,12720.0,1
IN-1758,2025-05-31,Maharashtra,Earbuds,9949.0,2
IN-1759,2025-06-22,Maharashtra,Laptop,6409.0,5
IN-1760,2025-07-01,Delhi,Earbuds,36660.0,3
IN-1761,2025-04-21,Bengaluru,Backpack,6480.0,1
IN-1762,2025-09-25,Maharashtra,Power Bank,57074.0,1
IN-1763,2025-01-10,Maharashtra,Power Bank,70612.0,2
IN-1764,2025-02-19,Maharashtra,Smartwatch,70934.0,2
IN-1765,2025-02-13,Maharashtra,Backpack,70754.0,2
IN-1766,2025-02-21,Chennai,Power Bank,21158.0,1
IN-1767,2025-02-27,Chennai,Smartwatch,29312.0,5
IN-1768,2025-01-05,Delhi,Earbuds,26637.0,2
IN-1769,2025-08-09,Bengaluru,Smartphone,40378.0,3
IN-1770,2025-05-30,Chennai,Power Bank,22007.0,5
IN-1771,2025-09-08,Maharashtra,Power Bank,60219.0,5
IN-1772,2025-10-03,Chennai,Backpack,63086.0,1
IN-1773,2025-07-19,Hyderabad,Smartwatch,8507.0,2
IN-1774,2025-06-16,Hyderabad,Laptop,72949.0,3
IN-1775,2025-05-25,Bengaluru,Backpack,5237.0,2
IN-1776,2025-11-27,Gujrat,Smartwatch,4436.0,4
IN-1777,2025-03-13,Delhi,Smartphone,30788.0,2
IN-1778,2025-06-23,Maharashtra,Smartwatch,68285.0,3
IN-1779,2025-02-17,Hyderabad,Backpack,58054.0,2
IN-1780,2025-05-14,Bengaluru,Laptop,15318.0,4
IN-1781,2025-03-01,Hyderabad,Backpack,74415.0,4
IN-1782,2025-02-20,Hyderabad,Power Bank,4691.0,4
IN-1783,2025-02-12,Chennai,Earbuds,8756.0,5
IN-1784,2025-05-01,Maharashtra,Power Bank,48723.0,5
IN-1785,2025-12-08,Maharashtra,Smartwatch,12087.0,4
IN-1786,2025-10-24,Bengaluru,Laptop,32480.0,3
IN-1787,2025-01-21,Maharashtra,Backpack,18987.0,5
IN-1788,2025-02-23,Delhi,Laptop,38573.0,4
IN-1789,2025-04-18,Hyderabad,Smartwatch,50982.0,4
IN-1790,2025-03-01,Bengaluru,Laptop,1961.0,2
IN-1791,2025-01-02,Hyderabad,Laptop,17845.0,3
IN-1792,2025-10-22,Delhi,Power Bank,57698.0,1
IN-1793,2025-09-19,Maharashtra,Backpack,32327.0,5
IN-1794,2025-04-12,Maharashtra,Power Bank,58603.0,5
IN-1795,2025-03-26,Gujrat,Smartphone,18724.0,4
IN-1796,2025-04-08,Maharashtra,Smartphone,43226.0,4
IN-1797,2025-10-17,Chennai,Earbuds,57292.0,2
IN-1798,2025-03-23,Maharashtra,Backpack,74708.0,5
IN-1799,2025-09-26,Hyderabad,Earbuds,45153.0,1
IN-1800,2025-01-11,Maharashtra,Smartphone,60694.0,1
IN-1801,2025-06-16,Hyderabad,Backpack,1213.0,4
IN-1802,2025-11-24,Maharashtra,Earbuds,28291.0,2
IN-1803,2025-02-04,Bengaluru,Power Bank,37882.0,1
IN-1804,2025-11-08,Maharashtra,Earbuds,67647.0,1
IN-1805,2025-08-03,Hyderabad,Smartwatch,37856.0,4
IN-1806,2025-10-04,Maharashtra,Power Bank,28951.0,4
IN-1807,2025-05-28,Gujrat,Laptop,68838.0,4
IN-1808,2025-08-02,Hyderabad,Laptop,61742.0,1
IN-1809,2025-04-14,Maharashtra,Laptop,10957.0,4
IN-1810,2025-05-24,Maharashtra,Earbuds,31597.0,5
IN-1811,2025-07-19,Delhi,Smartwatch,17180.0,3
IN-1812,2025-04-01,Gujrat,Smartwatch,66796.0,1
IN-1813,2025-11-14,Maharashtra,Earbuds,33517.0,2
IN-1814,2025-11-06,Bengaluru,Smartwatch,22438.0,4
IN-1815,2025-10-10,Maharashtra,Laptop,61803.0,1
IN-1816,2025-08-29,Maharashtra,Smartwatch,69031.0,3
IN-1817,2025-02-14,Maharashtra,Smartphone,56709.0,5
IN-1818,2025-02-21,Hyderabad,Power Bank,70219.0,5
IN-1819,2025-12-27,Delhi,Smartwatch,65173.0,3
IN-1820,2025-06-03,Hyderabad,Smartphone,36327.0,3
IN-1821,2025-04-21,Maharashtra,Backpack,51040.0,1
IN-1822,2025-12-20,Bengaluru,Earbuds,55173.0,3
IN-1823,2025-01-09,Bengaluru,Earbuds,10986.0,1
IN-1824,2025-12-17,Bengaluru,Smartwatch,20527.0,5
IN-1825,2025-04-29,Chennai,Backpack,23110.0,2
IN-1826,2025-02-08,Maharashtra,Laptop,10131.0,5
IN-1827,2025-09-30,Delhi,Backpack,54105.0,5
IN-1828,2025-02-06,Bengaluru,Backpack,36556.0,4
IN-1829,2025-02-10,Bengaluru,Earbuds,29049.0,4
IN-1830,2025-05-16,Hyderabad,Smartphone,11248.0,5
IN-1831,2025-02-20,Maharashtra,Backpack,57459.0,3
IN-1832,2025-05-22,Chennai,Smartphone,22550.0,5
IN-1833,2025-03-31,Delhi,Smartwatch,52522.0,1
IN-1834,2025-07-21,Gujrat,Backpack,51351.0,3
IN-1835,2025-02-12,Maharashtra,Smartwatch,6875.0,1
IN-1836,2025-08-23,Bengaluru,Earbuds,40388.0,1
IN-1837,2025-01-10,Delhi,Smartwatch,22506.0,5
IN-1838,2025-01-26,Maharashtra,Backpack,20328.0,3
IN-1839,2025-02-05,Chennai,Smartwatch,18155.0,3
IN-1840,2025-01-27,Gujrat,Smartwatch,8101.0,3
IN-1841,2025-09-18,Bengaluru,Power Bank,38004.0,2
IN-1842,2025-07-24,Delhi,Earbuds,67992.0,2
IN-1843,2025-08-15,Maharashtra,Smartphone,18282.0,1
IN-1844,2025-01-22,Maharashtra,Backpack,33270.0,5
IN-1845,2025-02-20,Chennai,Smartwatch,47526.0,2
IN-1846,2025-12-26,Chennai,Power Bank,58087.0,2
IN-1847,2025-06-27,Maharashtra,Backpack,41989.0,2
IN-1848,2025-07-31,Maharashtra,Smartphone,64665.0,5
IN-1849,2025-09-01,Delhi,Power Bank,14934.0,1
IN-1850,2025-03-08,Bengaluru,Smartwatch,53375.0,1
IN-1851,2025-09-04,Bengaluru,Power Bank,53160.0,2
IN-1852,2025-02-04,Maharashtra,Backpack,16473.0,1
IN-1853,2025-05-16,Delhi,Earbuds,24819.0,4
IN-1854,2025-10-20,Maharashtra,Smartphone,29195.0,5
IN-1855,2025-07-18,Maharashtra,Laptop,58453.0,2
IN-1856,2025-10-12,Chennai,Backpack,39239.0,4
IN-1857,2025-02-07,Maharashtra,Earbuds,59613.0,1
IN-1858,2025-05-26,Maharashtra,Smartphone,64076.0,5
IN-1859,2025-09-19,Maharashtra,Earbuds,66649.0,4
IN-1860,2025-06-19,Bengaluru,Earbuds,55065.0,2
IN-1861,2025-05-08,Maharashtra,Smartwatch,57657.0,1
IN-1862,2025-02-27,Gujrat,Laptop,19391.0,4
IN-1863,2025-05-21,Bengaluru,Backpack,10278.0,5
